0 -1.92259 0
-0.519428 -0.296687 0
0 0 0
0.715289 -0.961906 0
0 0 -1.02872
1.88509 0 0
0.500377 -0.585634 -0.640479
-0.515285 -0.546005 0
0 0 0
-1.0245 0.620575 0.101279
0 -1.31818 0
0.858833 1.15248 -1.00315
0 -0.640812 0
0 0 0.783944
0 0 -0.515477
-1.07102 1.01056 0
0 0.68502 0
0.397189 -1.29509 -0.949134
0 0.824318 1.34546
-0.25984 -1.81989 0
0 -0.332417 0
-0.529316 0 0
-1.00728 0.738165 0
0 -0.959964 -0.18679
0.895675 0 -0.508819
1.37083 0 1.3136
0 -0.248905 1.14058
1.26494 -1.42338 0
0 0 -0.696747
0 -1.14364 0
0.497243 0 0
0 0 0
0 1.32425 -0.682371
-0.633071 -0.556921 1.17646
0 0 0.785921
-0.531286 0 1.11066
-1.10547 1.115 1.10447
0 1.08495 0.654108
-0.407576 0 -1.08771
0 -1.41039 -1.20374
0.429316 -1.16871 0.596374
-0.554111 0 1.65836
1.11491 0 0
0.231704 -0.869896 0
0 -0.240765 -0.520565
0 0.831685 0
0.725401 0.346372 0.730069
0.596564 0 0
-1.13427 0 0.500272
-1.04133 0.363166 0
0.934277 0.440482 0
0 0 0.664574
0 -0.911238 -1.12205
0 0 -1.07741
0.805363 0 0
0.300698 0.666466 0.252069
-0.313347 -0.589754 0
1.14274 0 0
-0.173118 0 1.50241
-1.74632 0.779908 -1.60501
0 -0.106891 0
0 0 -0.68129
0 0 -0.73368
-0.878531 0.430683 0.796614
0 0 0.523403
0 -1.15645 0.377404
0 0 0
0.583934 0.292974 -0.736261
-1.45427 1.3485 0
1.20974 0.962908 0
-0.310654 -0.531277 -0.659088
-1.01883 1.59712 0
-0.720062 1.14921 0.0979312
0 0 -0.61218
0.953374 0 0.860837
0.86627 0.644964 -0.839171
1.67066 -0.951453 0
0.766925 1.06901 -0.358955
0 0.167118 0.503228
0 -1.4231 -1.39318
-0.522925 0.982445 0
0.981907 0.605344 0.61534
0 0.372026 0
-0.423288 -0.837766 -0.871174
0.394933 -0.235376 0
0 0 0
0 0 1.0056
0 0 1.59586
0 -0.572821 0.290457
-1.83777 0.736408 -0.955711
0 0 0.819839
0.665883 0 -0.654627
-0.469691 1.05561 0.403037
-0.926775 0.739808 1.15048
1.02139 0 -0.958963
-1.24023 0.630892 -1.18129
0 0 -1.24192
0 0.694323 0
0 0 -0.977533
-0.836035 -0.559016 -1.72859
0 0 0
-0.20001 0 1.21529
0.0741975 -0.616589 0
-1.3591 0 -0.603493
0 0 0.958764
0.112943 -1.17391 1.152
0 0.149047 0
-0.998697 -0.338557 0
0 0.501556 1.11938
-0.786001 0 0.714077
0.676648 0.666759 -0.636625
-1.08611 0.319251 -0.894534
-1.32214 -0.0957875 -1.61163
1.66992 0 0
0 -0.2369 0
-1.27981 0.38056 0
1.0926 -1.41781 1.39246
0.695131 -1.11702 -0.828989
1.01868 0 1.08719
0 1.01459 0.865376
-2.05389 0 0
0.974232 1.06487 -0.271196
0 0.606622 1.39697
-0.474517 1.00235 0.969654
1.70192 0.782508 0.969988
-0.096001 -0.173982 0.67216
0 1.38803 -0.277283
-0.480826 1.19245 -0.273613
-1.45779 -2.27726 0.116287
0.393617 0.524049 -0.649047
-0.424903 0 0.717915
0 1.11739 -0.564659
-0.824441 -1.24329 -1.18029
1.08857 -1.02999 -0.929132
0 0.7931 0.410484
0.953077 0.343534 0.451689
0 0.855396 0
1.63156 -0.628949 0.25389
-0.792377 0 0
-0.838902 -0.435917 0.955156
0 1.31416 0.787308
-0.891579 0 0
-0.863741 -0.554626 0
-0.788299 0 0
0.809738 -0.642116 0.52869
0.433044 0 0
-0.102554 -0.428399 -1.81141
-0.768541 0.677865 0.298647
-1.10078 -1.11588 -0.0548565
0 0 0
-1.64314 -1.68463 0.613221
0.670373 0 -0.377825
-1.08072 0 0
-0.654095 -1.12555 -0.212692
0.338414 0.545674 -1.9731
-0.847762 -0.898683 -0.830815
-0.913867 -0.753406 0.873123
-0.540223 0 0
1.69577 0.357397 0.796083
-1.25818 0.877065 0
-0.461056 1.00841 0
-0.249514 0.59785 -1.62564
0 1.22824 -1.5394
2.12359 -1.31568 0
0.262509 -1.24379 0.90774
1.37442 -0.989552 0
-1.07897 0.907043 -1.2854
-0.522612 -0.949413 -0.744607
0 0.842757 -1.1147
-1.08461 0.756358 1.33583
0.117806 -0.211287 -0.129876
0 0.600702 0
0 -0.561461 -0.746776
0 0 -0.406555
0 2.12778 0
-0.533159 -0.390899 0
0 -0.259751 0.829379
-0.0617919 0 -1.7482
0.339525 0.145236 -1.05868
0 0.550029 -0.930221
0.38395 0 0
0 0 -0.982168
-0.671329 0 0
0.728342 -0.544519 0.777779
-0.308272 0 -1.22447
-0.506514 0.882115 1.09987
0 0 0
0.403145 -0.569745 0.703878
0 0 0.942198
0.458335 0 -1.11386
-1.12298 0 0
0.274401 0 -1.40513
0.940827 -0.807795 0
0.739772 0.640909 0
-0.758384 1.1471 -0.391462
1.15528 0.809744 1.27455
0.37213 0 -0.494571
0 -1.02824 0.504749
-1.07859 -0.61091 0
-0.74071 -0.577872 1.07304
-0.789412 0 0.236185
-1.41231 0.759863 -0.845894
0 0.3371 0
-0.663713 0 0.823009
0.704394 0 0
0.334564 -1.07029 -0.340492
0 0 0.320525
-1.09393 0 0
0 0 -0.926542
-0.478282 -1.17023 0.493587
-0.78438 0.413568 0.619888
0.487105 0 1.4498
1.08389 0 -0.516494
0.869587 -0.976648 0
0 -1.28926 0
0 0 -0.589621
0.82225 1.59125 0.389998
0.368712 0 -0.343194
-1.29353 -1.50497 -0.978209
0 1.25102 0
0 0.778429 0.580639
0 -0.370948 -0.852212
0.652001 0 -2.75188
0 -1.25604 0.397479
-1.52122 0.578416 -0.407727
0 0 -0.751472
-1.32819 -1.25736 1.16078
1.01078 0 -0.0823046
-0.503168 0 -0.934852
0 -0.461426 0
0.634733 -1.49951 0
1.39234 -0.268752 0
-0.79842 -0.500288 1.24653
1.22366 0.503565 0
1.1137 -0.72846 1.3812
0 1.19197 -0.390444
0 0 -1.44391
0.992211 0.655406 0.498841
1.26041 -0.631967 0
0.195279 0 0
1.57083 -0.540058 0.826283
-0.393294 1.08824 -0.736622
1.23527 0 0.818706
-0.775428 0.540809 0.66328
-0.883363 0.086742 0.921816
0 0.921605 -0.857659
0.804151 -0.874181 0
0.433763 -0.543797 0
0.334769 0 2.06313
-1.0946 1.09329 0.243614
0 -1.85279 0
0 -0.295495 0
0 0.873287 1.33547
-0.807567 -1.08272 -0.806245
-0.4317 1.16776 0.613061
-0.756406 0 -0.791256
1.54943 0 0.744582
0 -0.958165 0.390968
0 -1.39771 0
1.4191 -0.893185 0.20976
0 0 0
0 -0.593398 0
-0.815453 1.09399 0.516179
-1.8005 0.636955 -0.783026
-0.202193 -1.51378 -1.38726
-0.826185 0 0.886144
-0.368392 1.61996 -0.743783
-0.899391 0 1.78028
0 -0.409378 0
-0.336382 0 0.32645
0 1.06176 0
0 1.57613 0.375559
-0.595003 1.16394 -1.10237
0.502131 0 0
0 0.437088 -0.603229
-1.12766 0.792608 0.660138
1.30886 -0.0828908 -0.733725
0 0 0
0 -0.574817 -0.713817
-1.01171 -0.242317 0.396899
0 0 -0.517143
0 0 -0.576526
0 -0.322143 0
0 -1.5696 0
0.813092 0.201416 -0.402841
0 1.12269 -1.33305
0 -1.25999 0
-0.874535 0.377194 0.572325
1.38668 0 0
0 -0.674616 0.725808
0 -0.490092 0.892588
0 0.863489 0
2.04573 -0.203557 -0.0530217
1.04982 1.07256 0
-0.631199 0.62332 0
0 0.941544 0
-1.14421 0 -0.505708
-0.360039 0 0.70297
0.591128 0.600056 -0.715258
0.895461 -1.30039 -0.888971
0.586017 0 0
-0.943355 -0.367207 -0.695244
0.876558 0.849496 0
0 -0.877195 0.692437
-1.62072 -1.26432 0.137274
0.715484 0.524791 -1.18497
-1.09052 0 -0.995954
-0.906065 0.565562 0.312545
-0.89484 -0.97756 0
-1.26843 1.23399 0
0 0.652567 1.62406
0 0.775855 -0.814893
0.482384 -0.849215 0.93966
0 0.978323 1.30044
0 0.367048 0
0.310245 0.695683 0.545619
0.58141 0 0
0.647424 0.873574 -0.577217
1.21972 -0.417029 0
0 0 0
0 0 -0.814106
-0.404929 -0.930301 1.64624
0 0.391512 0
0.714943 0 0.385919
-0.439061 -0.395256 0
-1.06568 0.390137 -1.16313
0 0 -1.25973
0 -0.690217 0.685477
-1.49217 0 -0.392986
0.271768 -0.51269 -0.24388
0 0 -1.48768
0 -0.259427 -1.08066
-0.790788 -0.607397 0.727621
-1.40157 0 1.01797
0 0.889162 0
0.863073 -0.478496 -0.463756
0.979402 0 0
0 0.868831 2.06855
0 1.43176 0
-0.113207 1.08942 0
0.714785 0.795389 0
-1.41864 0 -1.37412
-0.517491 -0.650847 0.356396
1.42295 0.51087 1.14792
0 1.42299 0.385139
0.339434 0 0
0 0.154277 0
0.612282 0.49551 0
-0.910319 -0.572974 0.145553
-0.629097 0.966529 0.826995
-0.935152 0 0.277456
0 -0.900722 0
-0.158139 0 -1.51505
-0.668697 1.26368 -1.13481
0.787687 -0.886923 0
0 -0.118668 0
-0.614656 -1.8332 -0.312021
-1.30978 0 -0.520831
0.730484 0.848054 0
0.524164 0 0.380532
0 1.36909 0
0 1.19565 0.699542
0 0.598729 -1.22344
1.7304 -1.44042 0
0 0 0
0 0.576136 0
0.95689 0 0
-1.30084 0.967223 0
0.646465 -1.41291 0.884359
1.5251 1.04932 -1.72351
1.2132 0.868088 0
0 -0.784292 -1.16672
-0.677365 0 -1.61549
0.754088 -0.596052 0.853991
0 -1.19158 0.114258
0 0.66482 -0.73862
0 0.755343 1.38662
-0.451615 1.78625 0.914471
0 1.07363 0
-0.118027 -0.873872 -0.861034
-0.737908 0.686708 -0.179569
1.16236 -0.356116 0.519906
0 -1.1394 0
0 1.32425 1.19872
0.982531 -1.30772 0.320376
0.749036 0.596112 0
0 0.72317 0.828024
0 0 -0.428385
0 1.38716 0
0 0 1.04369
0.573347 -0.345418 0
1.44852 1.34019 -0.780529
0 -0.25091 0.3064
-1.50051 -0.341149 0
-0.795921 0.67969 0.689361
-0.545408 0 -1.25041
0 0 0.312253
0 0.938075 0.448846
0.434557 0.65522 0
-0.397763 -1.58008 -0.516935
0 0 -0.506979
0.388085 0.0994113 -0.856119
0 0.537255 0.498607
0 -1.93424 0
-0.359347 0.979669 0.660763
0.736559 0 0
0 0.57187 0
-0.479351 0.746261 0
0.68951 0.344762 0
-0.538709 0.845064 0.768012
-0.39104 0 0
0 0 0
1.60666 -0.407574 0
0 -0.914662 0
0 1.16598 0.487982
0 -0.183878 -0.993424
1.02653 0.234575 0
0.203826 0 1.31306
0 -0.884703 -0.527261
-0.982766 -0.767541 0
-0.966071 2.25661 1.25594
-0.744469 0 -0.103679
1.01273 0 -0.981179
-0.615172 0.5174 -0.432571
1.53375 0 0.499098
-0.728203 -1.03151 0
0 0 0
0.973789 0 0
1.22621 0 0.967345
-0.57353 0.80206 -0.216913
-0.592238 -0.301226 -1.62577
0 0 -1.16744
1.4968 -1.71688 0
-0.575703 0.230651 -0.609227
1.45319 0 0.680229
0 0 0.540956
0 -1.43741 0
0.612561 0.801516 -0.0689981
0 0 -1.54994
0 0.993527 0.523787
-0.390046 0 0.939089
0.866144 0 -1.46456
0 0.928008 0.37133
0.557195 0.754914 -0.64474
0 0 0
0.970534 -0.913563 0
0.189276 -0.150182 0
-1.2645 0.453621 -0.617782
0 -0.695673 0
1.256 0 0.596858
-0.501651 0.829253 -0.390135
0 0.613461 0.627377
-0.678634 -0.774235 1.22632
0.0847245 -1.28909 0.373567
-0.693702 -0.686884 -1.59298
1.20865 -0.684676 1.20133
-0.350644 0 1.87051
0.416665 -0.733168 -0.629528
0 1.17652 0
-0.661191 -0.83833 1.39949
0 -0.581102 0
0 1.02669 0
0 0 0.311656
0 -0.7802 -0.635787
-0.829338 0 -0.19926
0 0 0.704195
0 0.907733 -0.742169
0.993553 1.1603 -0.465689
-0.160749 -0.481608 0.727278
-0.719414 -1.28894 1.17303
0.660328 0 -1.25909
0 -0.153082 0.453791
-0.91938 0 0
0.24931 0.619675 0
-0.653948 0.607743 -0.246184
0.861083 -1.23385 -0.703809
0.948501 0.444856 -0.390267
-0.748269 0.971126 0
-0.829661 0 -0.800148
-0.767427 0 0.702247
0 0 -1.68375
0 -0.95977 -1.49039
0 0 -0.297489
-0.751246 0.411634 0
0 0.388904 -0.235869
0 -0.20159 -0.115156
0.797129 -0.935789 0.872339
0 -1.3349 1.03099
1.22792 -0.867174 0
1.43969 -0.864684 0
-0.826492 -1.14261 0.333486
0.265222 1.13157 0.366969
0.76069 0.834862 0
0.77106 0.284491 -0.398926
0 1.78894 0.436314
-0.376062 0 0.227149
-0.277272 0 -0.627841
-0.66191 0 -0.726193
0 -0.0932799 -0.686392
-1.441 0 1.27388
0 0 -1.10313
1.07492 -0.461229 -1.09848
0.368018 0.922098 0
0 0.414978 -1.40151
0.789857 0 1.05608
-1.39897 0 -0.133998
0.984223 0.357143 0
-1.01569 0.639454 0
0 0.729772 1.74362
-0.974565 0 -0.965867
-0.743502 0 0
-0.329519 0 0
0 0 0
-0.861324 -0.808928 1.23658
0 0.484327 0
0.969867 -1.45808 -1.40593
0 0 0
0 0 0.614122
1.37994 -0.641947 1.54066
0.918459 0.116274 1.01378
0 -1.18324 0.790037
1.20376 0 0
-0.466473 0.738042 0
0 -0.842542 0.85249
0 0.610182 -0.814637
-1.57545 0.517662 0
0 -0.971113 0
0 -1.6239 -0.635818
0.711771 0.750737 0
0.296653 0 -1.1517
0 0 0
0.193686 -1.83435 0
0 -1.2286 0
0 0 -1.1415
0 0 0.633116
0 0.594955 0
0.702478 0 -0.92955
0.761374 0.280394 0
-0.618501 0 0.747762
0 -0.436757 1.17057
0 0.891146 -1.29666
-0.627923 -0.215747 -1.19258
0.347859 -1.28658 0
0 0 0
1.04778 0.417391 -1.07585
0 0.419392 -0.71943
0.918954 0 0
-0.317412 0.607209 -1.10792
-0.698763 0.565879 0
0.855722 0.270714 0
2.51088 0.330241 0
0 -0.435531 0
-0.750492 0 -0.647054
-0.738082 0 1.0474
0.365433 -1.2612 -1.47069
0 0.711948 0.928181
0 -0.906295 1.16001
0 1.29263 0
1.71021 1.60859 0.732123
-0.502343 -0.691494 0.380146
-0.3462 0 0
0.457097 0 -0.992228
0.652552 -1.02192 0.500916
0.932769 0.512776 -0.789738
1.36029 0 0.644511
-0.361656 -0.892719 -1.18004
0 -1.99121 -0.525221
0 -1.97511 -0.228395
0.760667 0.693391 0
0.368399 0 0
0 0 0
0.55731 -0.653139 0
0 0 0.957749
0.986401 0.424875 -0.452309
-0.735335 -0.786125 0.71132
0 2.13451 -1.14181
1.77345 0 0
-0.624797 0.878027 1.09681
0 1.09193 -1.32952
0 -0.553477 -0.901446
-1.46365 1.27332 0
0 0 0
0.299091 -0.709473 0
0 0.954472 0
0.178969 -0.553964 0
0 1.69427 0
0 0.592531 0
1.51482 0.723006 0
0 -1.00949 -1.48895
0.427171 -0.717884 0
0 -1.47127 -0.534902
0.207018 0 -0.204687
-1.07629 0 0.661477
-0.950597 0.545235 -0.931253
-0.870599 0 0
0 -1.05992 -1.59728
0 -1.34125 0.686903
-0.433041 -0.187613 0
0 0 0
-0.842652 0 0.349143
0 0.0859164 0
-0.748606 0.810151 -0.431768
-1.14912 1.06691 0.473705
0 0 -0.887948
0.658864 0.45939 0.726766
-0.57694 -1.31186 -0.296028
0 0.575568 0
0 0 0.591351
-0.223901 -1.44154 0.734177
0 -0.952343 0
-0.551319 0 -1.01735
1.12664 0 0
-0.863664 -1.18199 1.41084
-1.40823 0 0
1.39639 -0.788845 -0.599362
1.42741 -0.423795 0
0 0.917907 -0.378457
1.41063 0 0
0.825473 0.701458 0
0.202944 0 -1.02675
0 0 0
0 1.50045 0
0 0 -0.696907
0.369196 -0.552665 0.239597
0 -0.413594 -1.25403
-1.12518 0 0
0.296992 -0.341994 0
-0.673985 0.594433 -1.08151
1.1751 0.204357 -0.0924305
-0.655061 -0.522805 0.483234
0.377391 -0.650758 0
0 -0.450462 0
-0.65354 0 0
0.630697 -0.590274 0.804323
-1.1656 0.115018 0.728481
0 0.24505 0
0 1.39236 -0.86078
0.638912 0 1.08501
0.819948 1.35574 0
0.93906 -1.02296 0
0.33344 -1.03978 -1.38914
-0.29884 0 0
-0.435701 -2.12164 0.479095
1.19682 0 0
-0.511791 0 0
0 0 0
0.355052 0 0
-0.440592 0.592235 -1.26353
-0.722216 0.621404 0
0 0 0
1.5418 0.508387 -0.828686
0 1.07245 0.502298
-0.58675 -0.934749 -1.10248
0.351953 -0.537989 1.17547
-1.27199 1.25286 0.707634
0 0 0
0.543702 0.766824 -0.921167
0.82194 -0.164478 0
1.04967 0 0.409455
0.568877 0 0
0 0 0.953647
-0.699525 -0.612507 0
-1.45628 0.687728 -0.538154
0.904431 -0.350556 0.915532
0.225319 0.386716 1.04546
-0.743772 0 1.46398
0 0 -1.09587
-0.759949 0 1.6427
-0.526409 -0.854582 0
0.777072 0.908914 0.455119
0 1.14079 0.0725597
0.598642 0.911726 -0.909934
0 0.401174 0.295897
0 0.288878 0
0 -1.2514 0.367056
0.10235 -0.902387 0
0 0.271854 -1.22235
0.696156 0.350799 1.35122
0.330669 0 -1.31017
-0.368666 0 1.19505
0 0 0
0 -0.69807 -0.675402
0.615468 0 -1.13054
-0.703731 1.01034 0
0 -0.359819 -0.870321
